RAJ2000,DEJ2000,Flux1000
212.5983,-61.5356,2.0366175E-09
212.6132,14.653,2.6601757E-10
212.6169,28.3403,3.1135522E-10
212.6286,62.2655,8.271269E-11
212.6786,74.0892,4.3241777E-10
212.8011,-59.9571,8.2543955E-10
212.8823,-7.397,1.7087634E-10
212.9519,-57.6089,5.3216515E-10
212.9735,52.8214,2.0395226E-10
213.0082,38.6284,1.4005974E-10
213.0148,74.4534,2.0859664E-10
213.0451,-66.5322,8.235623E-10
213.2434,50.3577,1.023231E-10
213.3073,-65.3323,4.910956E-10
213.3817,-62.0914,2.805068E-08
213.6385,-55.7917,3.5338074E-10
213.8604,-9.931,1.4504482E-10
213.8997,-64.9888,7.172535E-10
213.9018,48.5102,6.608516E-10
213.9324,-15.0675,1.7725675E-10
214.0283,13.3552,4.4310783E-10
214.0348,-24.2973,3.1903366E-10
214.2117,-50.3698,5.061059E-10
214.4227,-44.058,9.592686E-10
214.426,46.1045,8.0593206E-11
214.4968,25.7215,2.1930142E-10
214.6057,-2.5598,2.9105913E-09
214.6217,35.72,2.7517055E-09
214.6595,-35.0537,1.8118916E-10
214.6921,-60.9642,4.0580996E-08
214.7537,77.5323,3.990326E-10
214.8407,4.748,2.1009411E-10
214.8567,-8.6433,2.374562E-09
214.8695,-60.4738,4.6609694E-10
214.8773,-54.2068,5.3182797E-10
214.9169,38.3724,4.809369E-10
214.9364,-51.8895,6.688538E-10
214.9494,54.3914,1.3325423E-09
215.0022,25.5773,1.6599697E-10
215.0154,-60.8164,1.5355816E-08
215.082,-60.782,3.3783742E-09
215.0953,6.2027,1.9531413E-10
215.2248,-61.4808,6.208549E-10
215.2447,-79.3555,3.715167E-10
215.2457,-24.5393,3.3062963E-10
215.2688,-46.2415,3.5322703E-10
215.2946,-11.3482,4.2718276E-10
215.3602,-16.9343,7.26001E-11
215.5868,32.3967,3.6248363E-10
215.6358,-61.6353,8.590387E-09
215.6657,58.0216,1.7462819E-10
215.6873,81.8423,9.383071E-11
215.788,37.6436,6.237512E-10
215.8875,45.4112,1.1644048E-10
216.0297,29.2866,9.0841695E-11
216.0365,-17.8288,2.275289E-10
216.0458,4.5736,4.3779236E-10
216.1258,-56.9993,4.626046E-10
216.1594,14.7831,1.6328697E-10
216.2234,-68.1477,1.9023436E-09
216.2502,36.2563,5.8079813E-10
216.3551,-1.3408,1.04466456E-10
216.545,34.0626,3.031484E-10
216.6046,36.424,1.6780945E-10
216.7577,23.8003,1.266023E-08
216.8661,-18.3899,3.6602907E-10
216.909,-33.0895,1.673494E-09
216.9289,-60.8494,1.3777888E-09
216.9426,-32.2569,4.3561857E-10
216.9867,-42.1061,3.852196E-08
217.0251,16.4862,1.932072E-10
217.1295,42.6764,5.8598604E-10
217.2426,74.4738,6.1922384E-11
217.4457,54.1323,1.2714164E-10
217.4595,-7.6428,1.6517544E-10
217.4936,-59.1902,1.2308719E-08
217.7365,-44.5293,3.5367792E-10
217.7881,-31.3518,3.2739764E-10
217.8952,-47.1846,3.398643E-10
217.9512,-66.5682,2.2946409E-10
218.0666,50.8828,1.6030319E-10
218.1291,76.7919,1.3088038E-10
218.2778,-17.9928,3.7784745E-10
218.3281,-63.9979,4.13205E-10
218.4722,-54.9496,4.393892E-10
218.5564,42.0843,2.9017205E-10
218.6716,19.8462,1.4625933E-09
218.7125,66.6777,1.0444244E-10
218.8607,71.3079,8.634451E-11
218.88,20.3597,4.1063997E-10
218.9342,-83.7563,3.3038128E-10
218.9501,61.9208,9.888544E-11
219.2336,56.651,6.1086686E-10
219.2365,23.3689,3.5298822E-10
219.6301,-42.1224,1.5984662E-10
219.7028,12.0601,1.0982859E-10
219.7451,37.1753,1.0437404E-09
219.7982,-51.6808,3.2860972E-10
219.835,39.5363,5.000374E-10
219.8802,-25.4206,1.4526533E-10
219.9616,49.9725,5.5682314E-10
219.9642,-39.8876,3.3764358E-10
220.0079,-23.7219,3.4902428E-10
220.0082,-15.5173,7.7645734E-10
220.1546,-38.7801,5.37267E-10
220.2401,6.1639,6.358685E-10
220.3448,-19.5739,2.2674476E-10
220.4226,-15.375,3.0636219E-10
220.4357,-59.8567,1.6839815E-09
220.4426,18.5974,2.3418376E-10
220.5044,43.8056,2.9465624E-10
220.5056,-60.0934,2.0353308E-09
220.5258,7.5644,1.3459152E-10
220.5397,-37.1444,1.2561632E-10
220.5589,6.4078,2.7532923E-10
220.656,-46.3848,3.878859E-10
220.6938,12.0121,5.028243E-10
220.76,-62.45,7.050057E-10
220.7677,52.021,1.3274055E-10
220.7956,47.4929,1.7839141E-10
220.9023,25.2662,2.0598352E-10
220.9491,-70.6195,4.396463E-10
220.9507,-9.8848,1.8985204E-10
220.9897,-39.1469,3.8454484E-09
220.9943,25.0264,5.8555703E-09
221.0127,-59.5046,1.4640246E-09
221.0356,76.0222,8.460726E-11
221.2683,-3.4503,7.0182804E-10
221.299,-19.9051,1.745767E-10
221.4995,-30.6642,1.6513681E-10
221.5057,-16.4535,4.1163295E-10
221.6194,31.2125,1.8085673E-10
221.6696,-47.0283,1.1767446E-09
221.6822,17.2988,1.4932788E-10
221.7296,-18.5132,1.4509342E-10
221.7728,-26.9722,1.2049609E-10
221.897,-57.9612,2.6077154E-09
222.0154,36.1341,1.625496E-09
222.391,27.7708,8.6737374E-11
222.4137,-60.3589,1.3793998E-09
222.4382,-9.1795,1.602544E-10
222.5355,-59.3953,1.00355E-09
222.631,9.1864,3.5597675E-10
222.7138,-14.4106,2.8563799E-10
222.73,52.0305,6.3667116E-10
222.8492,63.918,1.8034943E-10
222.8592,14.2596,1.7536811E-10
222.9118,-37.4448,2.3647131E-10
223.023,-41.8052,1.1448871E-10
223.3782,35.1316,1.3988932E-10
223.4898,49.5054,8.5156784E-11
223.531,26.7926,1.2365618E-10
223.5567,16.382,3.9066167E-10
223.5918,-56.4546,3.8938044E-10
223.619,51.4122,3.3318757E-09
223.6203,-37.7619,4.6037568E-10
223.6763,52.6029,1.5127592E-10
223.7688,2.7978,1.0742199E-10
223.8629,-36.8937,2.7610325E-10
223.9192,-76.0087,1.2479026E-10
224.0166,-33.5298,1.7691015E-10
224.0209,50.8436,1.2459407E-10
224.1081,-54.3149,3.4844597E-10
224.1259,-63.1652,5.0398186E-10
224.1869,-60.8363,8.6741656E-11
224.3576,-42.7791,2.2531971E-10
224.3638,-35.6514,3.989635E-09
224.4673,-46.7021,1.8569676E-10
224.6677,37.3782,2.985618E-10
224.7,61.4656,1.0164994E-10
224.7027,-21.3391,5.449274E-10
224.7584,71.6629,2.1183835E-10
224.7997,-53.9155,2.722495E-10
224.8694,-60.8959,1.3988829E-08
224.8905,15.4663,1.6211174E-10
225.006,26.6446,1.380501E-10
225.1617,47.8705,3.1781866E-10
225.2134,-63.1351,4.3630052E-10
225.2416,55.4755,1.8609683E-10
225.2588,22.6357,1.1545443E-09
225.6291,55.8844,3.2652983E-10
225.8266,16.8609,1.1438414E-10
225.89,-41.7762,1.5022458E-10
225.8915,47.996,5.777538E-10
225.9108,-64.4411,9.2153635E-10
225.9256,-15.6809,9.357088E-10
225.9338,-58.0292,3.8871213E-09
226.0995,10.4966,1.91004E-08
226.2524,20.4423,2.0722825E-10
226.2631,3.4428,1.0902202E-09
226.2651,-34.5538,4.4709297E-10
226.3684,-82.6993,2.3063765E-10
226.4202,-51.7162,4.174098E-10
226.5379,37.5173,2.0583395E-09
226.5559,-3.8536,1.7187954E-10
226.6043,-57.1545,1.1744599E-09
226.6139,43.5282,1.7594506E-10
226.6194,-5.6759,8.73058E-11
226.6769,8.2264,8.9123847E-10
226.806,-19.0588,1.741714E-10
226.8222,17.3569,3.1637282E-10
226.841,-37.199,2.728095E-10
226.8533,33.6929,1.9805037E-10
226.984,-62.467,1.5787273E-09
227.1077,77.2858,1.0746044E-10
227.1123,-49.8644,6.97555E-10
227.1393,-63.4735,4.116155E-10
227.2002,27.1372,2.0121181E-10
227.365,-58.8441,1.726923E-08
227.4471,55.9374,3.5647926E-10
227.4821,-41.1758,2.524455E-10
227.4823,-43.6317,1.9506506E-10
227.4861,-29.1327,4.5991927E-10
227.5293,56.8352,6.459952E-11
227.5426,-57.8298,1.9063735E-09
227.6929,79.9935,2.2251567E-10
227.7097,-5.6959,1.4055568E-09
227.7887,-58.0511,1.7004691E-09
227.8535,5.8276,1.6590347E-10
227.9142,-59.7748,3.0255856E-10
227.9583,-5.2205,7.0141515E-10
228.0499,-22.9244,6.065659E-10
228.0652,47.0673,1.2854398E-10
228.0723,2.0358,1.8332946E-09
228.2109,-9.1034,3.8569098E-08
228.2488,-56.6547,2.2000282E-09
228.2747,-31.2998,2.3596095E-10
228.3141,-71.5264,4.5468915E-10
228.3566,-37.3654,2.9029062E-10
228.3781,-25.8292,1.1122191E-09
228.409,-59.0794,6.183814E-10
228.4198,-32.5576,8.017337E-10
228.4399,-15.323,3.2056308E-10
228.4556,-62.6456,7.969254E-10
228.571,-59.163,3.6830456E-09
228.5758,-49.7697,6.9868684E-09
228.6202,-77.3321,8.4761746E-11
228.6221,29.5904,1.3703273E-10
228.6648,-20.7535,3.3437078E-10
228.6743,-36.2926,6.473727E-10
228.6939,-47.8158,1.2801832E-09
228.7042,44.8206,7.296543E-10
228.7079,-63.1356,5.360834E-10
228.7089,-9.8235,1.5173521E-09
228.7962,-58.2883,1.105135E-09
228.9931,24.3935,7.444553E-11
229.0782,43.898,1.8309168E-10
229.1001,-26.6856,2.2974243E-10
229.15,0.2777,2.766373E-10
229.2146,36.8483,1.8250952E-10
229.2464,19.5765,2.0697002E-10
229.2562,26.6536,2.2254307E-10
229.4123,-44.7715,5.182134E-10
229.4267,-24.3713,6.225801E-09
229.445,65.4222,8.161645E-10
229.4856,-52.5544,1.7102313E-09
229.5148,-27.5309,1.4040403E-09
229.6161,7.8496,7.290828E-11
229.6606,6.2302,1.463881E-10
229.6622,40.7463,2.1691417E-10
229.6771,2.0403,2.3808855E-10
229.9544,67.4635,1.4882802E-10
230.0074,-9.0923,2.1991656E-10
230.127,42.1668,2.1112666E-10
230.127,55.7735,2.4360675E-10
230.2071,-3.8177,9.639396E-10
230.2294,-38.0815,2.8547728E-10
230.3078,-29.6735,3.0758063E-10
230.3109,4.3563,1.8260592E-10
230.5031,-57.5795,1.0421472E-08
230.5394,43.6408,1.7110223E-10
230.5464,31.7393,1.2893874E-08
230.6467,-80.9363,2.656305E-10
230.6608,-27.5069,2.4448688E-09
230.8102,5.5518,1.6455398E-10
231.0814,15.4123,8.721176E-11
231.2097,-59.0691,9.865951E-10
231.5367,-8.5206,2.6297045E-10
231.6091,-45.0276,4.5489595E-10
231.6651,-27.7497,4.5617643E-10
231.6685,-38.1716,4.87453E-10
231.6823,-15.4904,2.0111265E-10
231.8877,-49.9687,3.6968348E-10
231.9541,10.2309,4.4020326E-10
232.0708,-29.0783,2.1218237E-10
232.0909,-58.6386,3.192078E-09
232.1055,-67.4936,1.7753768E-10
232.1296,20.0558,1.1933927E-10
232.153,-22.652,2.3866817E-10
232.3121,38.1872,1.4764989E-10
232.4511,67.5578,1.8570397E-10
232.4917,-15.3753,2.7785615E-10
232.5097,-82.0554,1.1539708E-10
232.625,-30.466,1.6687783E-10
232.7374,57.6092,2.467843E-10
232.9196,4.1173,1.6995054E-10
232.95,47.1645,1.3409052E-10
232.9536,-56.221,1.6830609E-09
233.0101,30.2702,4.0495934E-10
233.0885,-38.9459,1.9266473E-10
233.1644,23.7063,1.5203472E-10
233.1964,-13.3283,4.7637094E-09
233.256,-3.2593,1.9571547E-10
233.3078,18.9203,2.9450012E-10
233.3179,34.2639,3.325063E-10
233.3757,-60.6333,3.9172296E-10
233.5298,-52.5327,9.1672264E-10
233.5922,-33.2158,2.2500113E-10
233.6564,-67.3143,2.003986E-10
233.6671,-57.5335,2.3668338E-11
233.6845,-58.716,3.607563E-10
233.6973,23.53,1.6626006E-10
233.7232,37.2723,2.7994496E-10
233.7273,1.5209,9.810465E-10
233.7491,53.3459,1.9885499E-10
233.868,39.3099,1.813892E-10
233.9497,-47.5186,4.7552307E-10
233.9868,37.7355,6.4007033E-10
234.0167,-25.2718,2.9530106E-10
234.0945,-49.8167,1.17453975E-08
234.2006,-43.451,4.4977233E-10
234.201,-31.9166,1.570724E-10
234.2991,-37.5195,3.2688208E-10
234.4406,-79.9561,8.1241125E-10
234.4813,-13.7306,1.6501193E-10
234.4998,-46.6819,5.287408E-10
234.7263,4.4308,2.0288603E-10
234.7894,10.1232,1.4117371E-10
234.8042,12.0729,1.03483576E-10
234.8419,-33.4113,2.3082016E-09
234.9023,27.7279,7.0691747E-10
234.9253,-11.4571,4.7983845E-10
234.975,42.3833,1.7342108E-10
235.066,81.9238,5.920922E-10
235.1925,14.8214,3.447874E-10
235.4414,14.2227,2.3457622E-10
235.4588,-51.9892,6.391157E-10
235.4981,-29.2509,3.4991673E-10
235.5385,-59.0273,5.4635024E-10
235.5441,-42.2602,2.5690847E-10
235.6076,17.9513,1.6024082E-10
235.7543,61.5034,5.7436047E-09
235.8554,65.7682,1.2439985E-10
235.9071,4.8685,4.4583348E-10
235.9097,-2.7514,8.216819E-10
235.9628,-51.8226,1.833305E-09
235.9933,49.6523,3.7298303E-10
236.0623,-25.9055,1.1862469E-09
236.1472,-11.4355,1.1783696E-09
236.1518,-6.8631,2.140558E-10
236.2346,32.3122,7.756942E-11
236.2415,-66.6971,2.741432E-10
236.2679,-45.8258,3.499867E-10
236.377,-54.2779,1.9687272E-09
236.4475,-23.6133,2.3399738E-10
236.515,8.3178,6.28027E-10
236.5443,-10.0542,3.2875072E-10
236.5977,-53.1739,1.1561955E-09
236.6568,18.2759,1.62729E-10
236.7787,-48.0493,7.436816E-10
236.8227,-15.5221,2.4350766E-10
236.8419,-28.0389,2.8929353E-10
236.8608,-64.017,1.6161508E-10
236.9091,-51.5206,8.074656E-10
237.0117,-44.2675,4.0271597E-10
237.0948,-24.1581,2.4003804E-10
237.0988,14.9481,1.5507517E-09
237.1646,-53.7552,3.2791407E-09
237.1667,5.132,2.2245351E-10
237.1985,-22.846,1.3011373E-09
237.3014,63.1821,1.0286452E-10
237.3485,42.5842,1.3214614E-10
237.3839,2.599,1.1779465E-09
237.4142,17.1704,1.378667E-10
237.4275,74.2123,1.3968103E-10
237.4519,-30.7498,1.4309759E-10
237.4706,-6.9986,9.332072E-10
237.6687,60.4592,1.8999143E-10
237.6992,5.4665,7.981592E-10
237.7183,-8.3705,1.5868766E-10
237.7489,-17.8321,2.2977606E-10
237.7502,-54.382,1.2486463E-09
237.8924,-3.4027,2.9312158E-10
237.9194,-49.2932,4.727474E-10
237.9263,-42.9634,3.9982598E-10
238.0095,8.8387,4.0068776E-10
238.2,-56.19,7.125704E-09
238.2769,54.6469,4.4500825E-10
238.3906,-31.3124,1.1649485E-09
238.4,-24.3654,1.3126159E-09
238.4078,12.9527,1.5768695E-09
238.456,-53.426,1.8956491E-08
238.5169,-2.954,4.9108884E-10
238.5256,-4.7048,4.1297663E-10
238.5489,20.145,2.0720918E-10
238.6246,-12.2534,2.1639243E-10
238.6732,-55.0938,9.271834E-10
238.7451,21.7275,2.1018105E-10
238.8367,-41.8257,9.20649E-10
238.8425,71.0721,1.5889987E-10
238.8802,-55.8497,9.715231E-10
238.9234,-29.1333,3.592481E-10
238.9316,11.1886,1.4636955E-08
239.0222,-47.1034,6.513104E-10
239.1199,-69.2155,1.8404457E-10
239.2612,12.4988,1.6160802E-10
239.3773,-70.6719,6.8723616E-10
239.4854,-14.0499,3.511556E-10
239.4892,-0.0207,2.0450762E-10
239.7043,56.4291,9.976726E-10
239.7353,-64.5388,1.4728316E-09
239.7669,67.6226,1.6969545E-10
239.9179,-45.3083,4.3626175E-10
239.9499,85.1719,4.7273635E-10
239.9744,-25.43,3.0280173E-10
239.9762,23.3188,4.505019E-10
240.1052,4.1173,1.8879055E-10
240.1182,-58.1942,6.645414E-10
240.1403,-42.3255,5.3540017E-10
240.2283,-30.9126,1.4408318E-09
240.5142,-44.0566,4.784609E-10
240.5282,33.4275,2.4647978E-10
240.563,23.1012,5.873879E-10
240.569,30.8652,1.22259E-10
240.7221,-19.4736,4.89714E-10
240.8356,-60.173,8.722273E-10
240.9117,-4.8528,2.972618E-10
240.958,11.0672,3.903304E-10
240.9642,-49.0622,5.2732405E-09
240.9706,50.1565,2.178555E-10
241.1147,-44.6938,1.914752E-09
241.1281,-49.4861,1.0145149E-09
241.1646,57.2431,1.5147714E-09
241.2802,-11.6819,3.0692232E-10
241.3766,54.4011,1.233628E-10
241.581,-50.6231,8.523669E-10
241.591,56.5009,1.2975511E-10
241.6352,27.2993,1.925804E-10
241.6708,13.4088,2.2332516E-10
241.7318,59.3198,9.278467E-11
241.7701,15.8447,2.1205768E-09
241.9753,-55.3673,4.001924E-10
242.0048,49.8292,1.3549231E-10
242.0268,-20.6365,6.0014005E-10
242.0547,40.1773,9.5428936E-11
242.0829,-47.9939,7.9913487E-10
242.1247,-29.8089,2.0435816E-10
242.1729,10.5187,1.0165848E-09
242.6047,-39.9648,9.339666E-10
242.6381,24.2254,1.8462121E-10
242.6911,-66.8153,2.8224354E-09
243.014,14.1213,6.285162E-10
243.0584,28.4678,1.3969263E-10
243.0914,4.1742,1.892355E-10
243.0918,-31.0044,1.4695635E-09
243.1134,-44.3278,5.326526E-10
243.1594,-5.8837,2.0933809E-10
243.2243,-38.6991,3.414132E-10
243.2729,-51.0324,5.427868E-09
243.3227,-51.671,1.879538E-09
243.3691,-42.4087,5.5410854E-10
243.3747,-19.1302,3.0610045E-10
243.4175,34.2042,8.775827E-10
243.5431,-50.7017,1.8642288E-09
243.6405,-22.502,4.9831432E-09
243.7605,-46.8016,5.848506E-10
243.83,-51.78,2.567663E-09
243.838,-51.6226,5.9226646E-09
243.8813,-54.5651,6.007371E-10
243.9224,21.5196,2.1264661E-10
243.9283,47.1957,4.4058854E-10
244.0378,-50.1083,3.4602539E-09
244.06,-50.91,7.3713062E-09
244.0704,46.6406,1.3289828E-10
244.1589,-53.6705,2.2713131E-09
244.1774,33.4737,1.816238E-10
244.1854,41.1222,1.5072346E-10
244.2457,-22.9541,6.5733696E-10
244.3005,-25.5997,5.6426336E-10
244.3309,-15.2181,3.5507638E-10
244.3314,-51.1033,2.4234525E-09
244.3442,-58.8161,9.151817E-10
244.4645,-77.3236,1.5317618E-09
244.506,-51.319,1.104052E-09
244.522,-50.5516,1.667877E-09
244.5254,51.654,2.0038882E-10
244.6248,-45.5212,5.2518695E-10
244.7949,75.6121,2.1101504E-10
244.8355,-83.7695,1.6195847E-10
244.8824,-51.0989,1.3170133E-09
244.8842,-50.259,1.8263024E-09
244.8993,55.6123,2.341146E-10
244.9656,-51.7618,6.6351785E-10
244.9688,-63.2472,8.098735E-11
244.9791,-50.7695,1.8219116E-09
244.9863,-35.1307,1.9822444E-10
245.0522,-51.276,8.2414525E-10
245.1321,-57.5145,3.7367157E-10
245.1765,-49.4598,2.2846251E-08
245.1836,-49.9546,1.9332678E-09
245.2336,-26.4998,4.5883128E-10
245.2382,-50.5938,1.2264512E-09
245.3972,-24.5874,4.2566567E-10
245.4263,-23.5832,4.896584E-10
245.4268,-28.483,3.2312236E-10
245.4277,-11.0625,4.3370563E-10
245.4459,-19.9726,3.8638134E-10
245.5508,-51.9927,8.536453E-10
245.5701,-72.0483,4.914994E-10
245.6576,-49.5981,4.427569E-09
245.7148,-51.1218,1.8813107E-09
245.75,-3.2599,1.0219104E-09
245.7524,-50.0793,8.2542595E-09
245.7539,-46.4151,7.830669E-10
245.8673,8.965,1.246631E-10
245.8716,-47.5405,1.1509068E-09
245.8842,57.7254,1.5473274E-10
245.9883,-69.5975,4.686089E-10
246.0341,-44.3084,5.652689E-10
246.0383,-40.706,4.3459387E-09
246.0873,-49.6892,2.4723537E-09
246.1172,-39.8863,1.2795102E-09
246.1749,-42.1073,4.915986E-10
246.1755,56.8555,2.1320769E-10
246.2382,-45.69,6.4501166E-10
246.2533,23.5451,7.5430225E-11
246.2816,-0.348,4.048429E-09
246.4458,-25.4631,6.8031856E-09
246.4509,41.5721,4.5331655E-10
246.4867,-21.0496,4.6268753E-10
246.5125,-29.8468,3.2908487E-09
246.5223,-49.299,1.942788E-09
246.5543,-24.3788,1.158476E-09
246.5835,35.2367,1.661386E-10
246.5905,-47.2962,8.8460417E-10
246.6061,18.3531,1.799321E-10
246.6223,-44.0949,8.0327733E-10
246.629,62.9556,1.6664219E-10
246.6664,-76.6551,4.148886E-10
246.7607,-42.8063,6.400637E-10
246.767,-24.5705,1.727037E-09
246.8378,31.8133,1.6286154E-10
246.8486,-33.028,4.0407958E-10
246.901,47.9748,1.1672552E-10
246.9027,-38.8584,4.9615045E-10
246.9431,2.8561,2.7774397E-10
246.95,32.3237,7.37161E-10
246.9666,-57.8431,4.748293E-10
247.028,-32.0738,1.6170261E-09
247.0297,-49.337,1.645383E-09
247.0791,-33.7278,3.4381373E-10
247.1111,-24.646,7.9573764E-10
247.1373,-48.8063,2.163022E-09
247.145,-45.8903,7.287955E-10
247.1805,77.1117,8.4580615E-10
247.1877,-48.3732,2.6056153E-09
247.2505,-61.8472,5.081115E-10
247.4031,-45.6597,6.5720296E-10
247.5293,-10.8232,7.045573E-10
247.5919,-80.6021,1.8163981E-10
247.6093,-48.6233,1.2862917E-09
247.6422,-44.3588,5.9904054E-10
247.6685,37.5842,1.258271E-09
247.6819,52.3547,1.1035892E-09
247.7255,-52.9973,4.8433907E-10
247.7664,82.5549,1.28304E-09
247.7965,10.7578,2.8229316E-10
247.9129,-46.5744,1.0726706E-09
247.922,-47.94,2.627892E-09
247.9594,41.7324,8.808294E-11
247.9604,-23.9415,5.9262356E-10
247.9792,-48.424,1.6998715E-09
248.0578,8.9115,3.465469E-10
248.0902,58.0272,7.468612E-11
248.112,38.6716,3.7658873E-10
248.1483,-10.82,3.9979742E-10
248.259,-47.77,2.3961647E-08
248.4566,7.0301,3.41809E-10
248.4599,-47.936,2.5363671E-09
248.5234,-47.7211,5.2264646E-09
248.68,-43.4122,7.112057E-10
248.7041,2.5966,3.5046463E-10
248.7251,12.3631,1.1107888E-10
248.8168,38.1401,1.39995455E-08
248.832,42.9693,2.3957153E-10
248.843,-32.8218,3.8147202E-10
248.8673,35.0173,1.369641E-10
248.9076,36.5634,1.4204689E-10
249.0202,-47.1482,2.5264326E-09
249.079,-47.523,1.1517993E-08
249.1371,-4.9071,2.3649974E-10
249.2127,26.4703,3.278981E-10
249.2396,-41.1871,4.2881454E-10
249.2737,13.2725,1.9363018E-10
249.2753,-47.0933,1.9358486E-09
249.3442,43.4479,5.930597E-11
249.422,45.8009,7.335685E-11
249.4353,47.2964,1.3100302E-09
249.4432,73.441,9.747222E-11
249.4674,-34.817,1.1029987E-09
249.5216,57.363,2.9019015E-10
249.5301,0.6846,1.354205E-10
249.5638,-47.2548,2.6924645E-09
249.6447,-46.9028,6.3107435E-09
249.7566,-27.4452,4.1319456E-10
249.8311,41.5038,2.6893035E-10
249.8478,-51.7713,3.7833217E-09
249.901,-56.9416,1.8246772E-10
249.9491,-9.7654,2.4124472E-10
249.9622,-46.7095,3.9927888E-09
250.0304,22.3885,2.2439851E-10
250.0542,6.4946,1.7003131E-10
250.0592,68.8498,1.4001507E-10
250.0698,-77.3129,1.4804862E-10
250.1052,-49.2568,1.8896145E-09
250.1263,-50.327,5.2475585E-10
250.1277,39.7639,2.2886415E-09
250.1665,-46.5505,2.3413758E-09
250.2398,11.7204,3.025254E-10
250.2655,-46.3269,5.115645E-09
250.3284,-59.7644,2.5045654E-10
250.3304,-53.297,2.2168727E-09
250.3659,20.2961,3.6311183E-11
250.4005,-28.9571,5.920815E-10
250.4291,80.8461,3.743417E-10
250.4923,-6.3482,1.0502107E-09
250.6195,22.2017,9.63324E-11
250.7341,39.813,2.1020543E-09
250.7437,32.3947,1.7904495E-10
250.8525,-31.8191,3.939121E-10
250.8841,-6.7764,5.2214116E-10
250.9425,33.2988,6.441026E-11
250.9731,14.8062,1.3741673E-10
250.9754,-50.1746,8.549451E-10
251.0455,45.7661,1.0759766E-10
251.1973,18.8501,2.0677711E-10
251.2054,-21.8851,5.8484934E-10
251.2281,-49.3642,9.344899E-10
251.2396,26.3138,2.2548172E-10
251.2735,-33.3923,3.3565453E-10
251.2889,16.9017,1.8635765E-10
251.303,-52.3072,4.3767087E-10
251.3938,-55.367,2.6767322E-10
251.4074,63.5006,3.516713E-10
251.4272,-45.5569,2.7965488E-09
251.5149,-54.3831,3.5952205E-10
251.5207,-9.7199,4.1748285E-10
251.6413,-44.0893,1.464194E-09
251.6546,-21.8985,7.3842726E-10
251.6899,-13.4984,1.708693E-10
251.7572,60.6787,1.3520039E-10
251.8031,61.8299,1.15259156E-10
251.8086,-1.8977,2.9229644E-10
251.8722,29.1914,1.369107E-10
251.875,-64.6482,7.238003E-10
251.8773,-12.2236,3.036231E-10
251.8955,49.8352,1.1392363E-09
251.9087,-38.7254,4.3171416E-10
251.92,-58.4692,2.160065E-10
252.0221,22.2988,1.9397242E-10
252.0343,-15.7868,2.410927E-10
252.0449,42.5362,3.3504163E-10
252.113,-46.1882,6.5979244E-09
252.1469,-48.4084,9.143568E-10
252.2041,-24.149,2.9486547E-10
252.3342,-44.7089,3.050769E-09
252.3617,52.5906,1.0872363E-09
252.4058,4.2122,2.4211078E-10
252.4472,-30.1886,1.3525416E-09
252.5861,-50.7532,3.41722E-09
252.6132,-46.0134,7.696767E-09
252.6234,-44.3571,1.7532769E-09
252.6832,-15.3944,3.4063768E-10
252.7056,8.5099,3.8268777E-10
252.7377,4.4964,2.0870794E-10
252.818,-44.6969,1.5423962E-09
252.9149,-45.413,2.665325E-09
252.916,72.3266,2.6479116E-10
252.9493,-44.0011,3.0736307E-09
253.055,-46.556,1.0528952E-08
253.2012,40.4054,1.8858083E-10
253.2235,36.6821,1.0060939E-10
253.2255,-39.0243,4.852966E-10
253.2919,-43.8314,5.1349565E-09
253.3988,-1.9762,4.5240336E-09
253.4728,39.7587,1.1455703E-08
253.4975,-35.1511,5.232761E-10
253.5516,-49.1163,7.0706413E-10
253.7133,-57.2986,2.2456947E-10
253.883,-47.632,1.3798538E-09
253.9691,-31.0394,3.8589235E-10
253.9829,-39.6531,9.1819496E-10
254.0332,20.7756,3.2842315E-10
254.0873,-33.0212,8.0856244E-10
254.1234,-4.171,3.5927636E-10
254.1579,-27.5531,7.01162E-10
254.2285,-48.5329,5.2924737E-10
254.2429,-20.1769,8.3613083E-10
254.2907,60.1734,2.543581E-10
254.3177,-39.3673,1.0181916E-09
254.3868,7.626,1.4172963E-10
254.4167,-46.9512,1.277324E-09
254.4355,48.1427,1.5091883E-09
254.4473,-45.3283,7.493606E-10
254.5304,-47.3538,5.707104E-10
254.546,61.8417,1.8840994E-10
254.5577,-46.6265,8.5835905E-10
254.6283,-50.562,4.0681772E-10
254.6492,-53.4032,2.6202873E-09
254.6657,-47.7927,5.845365E-10
254.7623,-1.6752,1.0356503E-09
254.8132,-14.7435,4.555538E-10
254.9404,-31.5133,8.955746E-10
255.0027,-1.2043,2.8719954E-10
255.0213,68.5031,2.768932E-09
255.0465,-40.2751,2.2802278E-09
255.079,-45.9725,7.754978E-10
255.1113,-42.6193,1.2020334E-09
255.2137,-52.2924,3.7979142E-10
255.2209,-26.2282,3.0270172E-10
255.2384,66.2288,2.3992364E-10
255.3009,-49.467,6.193338E-10
255.302,-30.1092,3.071901E-09
255.3243,39.9307,2.2844719E-10
255.4431,-22.4898,3.3863315E-10
255.4591,-56.3626,2.4840352E-10
255.493,-46.4726,6.9626166E-10
255.5089,-7.9769,4.8645427E-10
255.5603,26.7091,2.332164E-10
255.5767,-25.4235,3.6595202E-10
255.6724,31.243,2.834589E-10
255.6935,-48.378,4.4738624E-10
